FID_NA_CEC_Eco_Level3;NA_L3CODE;NA_L3NAME;NA_L2CODE;NA_L2NAME;NA_L1CODE;NA_L1NAME;NA_L3KEY;NA_L2KEY;NA_L1KEY;Shape_Leng;FID_Localisation_BV_Korben_XYTableToPoint;gauge_id;gauge_lat;gauge_lon;elev_mean;slope_mean;area_gages2;area_geospa_fabric_
2477;5.2.1;Northern Lakes and Forests;5.2;MIXED WOOD SHIELD;5;NORTHERN FORESTS;5.2.1  Northern Lakes and Forests;5.2  MIXED WOOD SHIELD;5  NORTHERN FORESTS;5750604,968960000202060;179;4074950;45,189970000000002;-88,733440000000002;482,310000000000002;7,427610000000000;1205,529999999999973;1216,289999999999964
2510;8.1.6;Southern Michigan/Northern Indiana Drift Plains;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.6  Southern Michigan/Northern Indiana Drift Plains;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;2001390,183170000091195;180;4105700;42,353369999999998;-85,353890000000007;277,910000000000025;6,573150000000000;98,040000000000006;100,879999999999995
2510;8.1.6;Southern Michigan/Northern Indiana Drift Plains;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.6  Southern Michigan/Northern Indiana Drift Plains;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;2001390,183170000091195;181;4115265;43,249760000000002;-84,981129999999993;254,560000000000002;4,356880000000000;95,780000000000001;96,120000000000005
2510;8.1.6;Southern Michigan/Northern Indiana Drift Plains;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.6  Southern Michigan/Northern Indiana Drift Plains;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;2001390,183170000091195;182;4122200;43,464179999999999;-86,232569999999996;244,610000000000014;6,172130000000000;1048,279999999999973;1022,740000000000009
2510;8.1.6;Southern Michigan/Northern Indiana Drift Plains;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.6  Southern Michigan/Northern Indiana Drift Plains;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;2001390,183170000091195;183;4122500;43,945010000000003;-86,278689999999997;270,610000000000014;7,823710000000000;1769,190000000000055;1800,630000000000109
2491;5.2.1;Northern Lakes and Forests;5.2;MIXED WOOD SHIELD;5;NORTHERN FORESTS;5.2.1  Northern Lakes and Forests;5.2  MIXED WOOD SHIELD;5  NORTHERN FORESTS;1222701,541269999928772;184;4124000;44,436390000000003;-85,698679999999996;336,670000000000016;9,927030000000000;2243,630000000000109;2288,730000000000018
2491;5.2.1;Northern Lakes and Forests;5.2;MIXED WOOD SHIELD;5;NORTHERN FORESTS;5.2.1  Northern Lakes and Forests;5.2  MIXED WOOD SHIELD;5  NORTHERN FORESTS;1222701,541269999928772;185;4127997;45,274459999999998;-84,600030000000004;356,970000000000027;12,234710000000000;487,160000000000025;504,189999999999998
2510;8.1.6;Southern Michigan/Northern Indiana Drift Plains;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.6  Southern Michigan/Northern Indiana Drift Plains;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;2001390,183170000091195;186;4161580;42,800860000000000;-83,090209999999999;277,300000000000011;7,531290000000000;64,310000000000002;66,549999999999997
2511;8.2.2;Huron/Erie Lake Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.2  Huron/Erie Lake Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;2113817,392560000065714;187;4185000;41,504500000000000;-84,429670000000002;250,639999999999986;3,328240000000000;1064,000000000000000;1064,220000000000027
1738;8.2.4;Eastern Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.4  Eastern Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;3037649,251490000169724;188;4196800;40,922829999999998;-83,348810000000000;276,660000000000025;2,523820000000000;608,070000000000050;608,080000000000041
1738;8.2.4;Eastern Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.4  Eastern Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;3037649,251490000169724;189;4197100;41,022280000000002;-83,109639999999999;298,459999999999980;2,931650000000000;388,209999999999980;388,899999999999977
2511;8.2.2;Huron/Erie Lake Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.2  Huron/Erie Lake Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;2113817,392560000065714;190;4197170;41,113669999999999;-83,168250000000000;275,040000000000020;3,329210000000000;95,209999999999994;95,969999999999999
2525;8.1.1;Eastern Great Lakes Lowlands;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.1  Eastern Great Lakes Lowlands;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;7326006,789130000397563;191;4213000;41,927000000000000;-80,603970000000004;322,720000000000027;10,201010000000000;455,300000000000011;466,129999999999995
1548;8.1.10;Erie Drift Plain;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.10  Erie Drift Plain;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;1308924,262319999979809;192;4213075;41,991999999999997;-80,291169999999994;358,170000000000016;13,857480000000001;11,650000000000000;11,940000000000000
2525;8.1.1;Eastern Great Lakes Lowlands;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.1  Eastern Great Lakes Lowlands;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;7326006,789130000397563;193;4216418;42,863950000000003;-78,283630000000002;533,549999999999955;22,265139999999999;196,469999999999999;196,960000000000008
1549;8.1.3;Northern Allegheny Plateau;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.3  Northern Allegheny Plateau;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;2253140,770239999983460;194;4221000;42,122290000000000;-77,957220000000007;658,409999999999968;27,066289999999999;750,879999999999995;751,789999999999964
1549;8.1.3;Northern Allegheny Plateau;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.3  Northern Allegheny Plateau;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;2253140,770239999983460;195;4224775;42,535620000000002;-77,704160000000002;519,450000000000045;36,933329999999998;231,840000000000003;232,590000000000003
1549;8.1.3;Northern Allegheny Plateau;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.3  Northern Allegheny Plateau;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;2253140,770239999983460;196;4233000;42,393129999999999;-76,544939999999997;434,009999999999991;40,086919999999999;91,900000000000006;92,629999999999995
1074;5.3.1;Northern Appalachian and Atlantic Maritime Highlands;5.3;ATLANTIC HIGHLANDS;5;NORTHERN FORESTS;5.3.1  Northern Appalachian and Atlantic Maritime Highlands;5.3  ATLANTIC HIGHLANDS;5  NORTHERN FORESTS;774506,875292000011541;197;4256000;43,747290000000000;-75,334350000000001;486,490000000000009;16,946259999999999;232,449999999999989;238,280000000000001
1085;5.3.3;North Central Appalachians;5.3;ATLANTIC HIGHLANDS;5;NORTHERN FORESTS;5.3.3  North Central Appalachians;5.3  ATLANTIC HIGHLANDS;5  NORTHERN FORESTS;1357092,469299999997020;198;3010655;41,961730000000003;-78,198070000000001;635,059999999999945;32,952269999999999;254,439999999999998;255,120000000000005
1085;5.3.3;North Central Appalachians;5.3;ATLANTIC HIGHLANDS;5;NORTHERN FORESTS;5.3.3  North Central Appalachians;5.3  ATLANTIC HIGHLANDS;5  NORTHERN FORESTS;1357092,469299999997020;199;3011800;41,766449999999999;-78,718639999999994;628,710000000000036;19,776740000000000;100,099999999999994;101,159999999999997
1085;5.3.3;North Central Appalachians;5.3;ATLANTIC HIGHLANDS;5;NORTHERN FORESTS;5.3.3  North Central Appalachians;5.3  ATLANTIC HIGHLANDS;5  NORTHERN FORESTS;1357092,469299999997020;200;3015500;41,852559999999997;-79,317269999999994;492,560000000000002;22,047480000000000;784,850000000000023;831,389999999999986
1548;8.1.10;Erie Drift Plain;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.10  Erie Drift Plain;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;1308924,262319999979809;201;3021350;42,015329999999999;-79,782550000000001;485,399999999999977;20,025590000000001;239,669999999999987;249,000000000000000
1085;5.3.3;North Central Appalachians;5.3;ATLANTIC HIGHLANDS;5;NORTHERN FORESTS;5.3.3  North Central Appalachians;5.3  ATLANTIC HIGHLANDS;5  NORTHERN FORESTS;1357092,469299999997020;202;3026500;41,631169999999997;-78,576689999999999;577,230000000000018;15,829739999999999;20,309999999999999;20,329999999999998
1085;5.3.3;North Central Appalachians;5.3;ATLANTIC HIGHLANDS;5;NORTHERN FORESTS;5.3.3  North Central Appalachians;5.3  ATLANTIC HIGHLANDS;5  NORTHERN FORESTS;1357092,469299999997020;203;3028000;41,575339999999997;-78,692250000000001;569,019999999999982;18,291129999999999;161,110000000000014;166,219999999999999
1746;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.3  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;4732622,125380000099540;224;3237500;38,803680000000000;-83,421019999999999;272,360000000000014;14,223020000000000;1003,210000000000036;1001,419999999999959
1746;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.3  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;4732622,125380000099540;225;3238500;38,858130000000003;-83,928539999999998;285,370000000000005;7,519100000000000;568,500000000000000;564,159999999999968
1738;8.2.4;Eastern Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.4  Eastern Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;3037649,251490000169724;226;3241500;39,722839999999998;-83,882710000000003;319,839999999999975;3,278370000000000;170,909999999999997;173,479999999999990
1746;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.3  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;4732622,125380000099540;228;3285000;37,642020000000002;-84,660780000000003;323,600000000000023;12,080069999999999;822,340000000000032;823,289999999999964
1746;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.3  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;4732622,125380000099540;229;3291780;38,878110000000000;-85,257180000000005;249,830000000000013;14,479839999999999;71,409999999999997;71,519999999999996
1746;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.3  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;4732622,125380000099540;230;3300400;37,832839999999997;-85,296070000000000;254,430000000000007;9,331970000000000;1128,579999999999927;1128,539999999999964
1738;8.2.4;Eastern Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.4  Eastern Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;3037649,251490000169724;232;3340800;39,812550000000002;-86,953900000000004;268,149999999999977;4,370410000000000;357,649999999999977;363,410000000000025
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;233;3346000;39,010039999999996;-87,945589999999996;173,500000000000000;2,579440000000000;814,690000000000055;828,740000000000009
1738;8.2.4;Eastern Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.4  Eastern Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;3037649,251490000169724;234;3364500;39,274769999999997;-85,701650000000001;274,579999999999984;3,796130000000000;237,090000000000003;242,409999999999997
1738;8.2.4;Eastern Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.4  Eastern Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;3037649,251490000169724;235;3366500;38,804220000000001;-85,673860000000005;240,189999999999998;8,504770000000001;755,220000000000027;762,690000000000055
1738;8.2.4;Eastern Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.4  Eastern Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;3037649,251490000169724;236;3368000;39,070329999999998;-85,486080000000001;264,120000000000005;4,262630000000000;29,719999999999999;32,490000000000002
1744;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.3  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;344208,927244000020437;237;3384450;37,472270000000002;-88,547269999999997;166,370000000000005;16,365980000000000;111,129999999999995;112,280000000000001
1746;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.3  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;4732622,125380000099540;250;3574500;34,624250000000004;-86,306370000000001;337,610000000000014;47,695830000000001;813,799999999999955;859,220000000000027
1746;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.3  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;4732622,125380000099540;252;3604000;35,495910000000002;-87,832800000000006;269,529999999999973;10,296049999999999;1163,029999999999973;1163,349999999999909
2477;5.2.1;Northern Lakes and Forests;5.2;MIXED WOOD SHIELD;5;NORTHERN FORESTS;5.2.1  Northern Lakes and Forests;5.2  MIXED WOOD SHIELD;5  NORTHERN FORESTS;5750604,968960000202060;254;5362000;45,308030000000002;-90,956519999999998;434,009999999999991;5,615300000000000;1477,289999999999964;1494,309999999999945
2477;5.2.1;Northern Lakes and Forests;5.2;MIXED WOOD SHIELD;5;NORTHERN FORESTS;5.2.1  Northern Lakes and Forests;5.2  MIXED WOOD SHIELD;5  NORTHERN FORESTS;5750604,968960000202060;255;5393500;45,449129999999997;-89,979309999999998;487,069999999999993;7,185610000000000;220,439999999999998;225,960000000000008
1550;8.1.5;Driftless Area;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.5  Driftless Area;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;1138079,185809999937192;257;5408000;43,574140000000000;-90,643190000000004;348,350000000000023;18,527629999999998;689,330000000000041;689,789999999999964
1550;8.1.5;Driftless Area;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.5  Driftless Area;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;1138079,185809999937192;258;5412500;42,739989999999999;-91,261799999999994;327,649999999999977;8,019170000000001;3858,210000000000036;4026,170000000000073
1550;8.1.5;Driftless Area;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.5  Driftless Area;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;1138079,185809999937192;259;5413500;42,720269999999999;-90,819289999999995;280,290000000000020;14,293740000000000;695,330000000000041;710,460000000000036
1550;8.1.5;Driftless Area;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.5  Driftless Area;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;1138079,185809999937192;260;5414000;42,731099999999998;-90,640410000000003;291,509999999999991;11,745050000000001;370,790000000000020;368,709999999999980
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;264;5466500;41,186979999999998;-90,967370000000003;222,090000000000003;4,956950000000000;1151,569999999999936;1163,859999999999900
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;268;5495000;40,392409999999998;-91,597880000000004;236,650000000000006;5,828760000000000;1027,549999999999955;1029,859999999999900
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;269;5495500;40,142820000000000;-91,337370000000007;203,550000000000011;4,217580000000000;905,559999999999945;885,730000000000018
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;270;5501000;39,817990000000002;-91,517700000000005;215,879999999999995;5,305310000000000;922,830000000000041;929,860000000000014
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;271;5503800;39,584829999999997;-91,993489999999994;232,789999999999992;3,697050000000000;212,639999999999986;212,689999999999998
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;272;5507600;39,431429999999999;-91,676270000000002;232,770000000000010;1,809470000000000;275,379999999999995;275,860000000000014
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;273;5508805;39,520460000000000;-91,342749999999995;223,689999999999998;4,627100000000000;536,399999999999977;536,509999999999991
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;274;5514500;39,008800000000001;-90,977540000000005;226,219999999999999;7,419260000000000;2407,409999999999854;2410,510000000000218
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;277;5584500;40,330320000000000;-90,896240000000006;197,830000000000013;3,916740000000000;1695,670000000000073;1711,890000000000100
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;278;5585000;40,024769999999997;-90,631789999999995;197,960000000000008;4,565750000000000;3354,610000000000127;3371,380000000000109
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;281;5592575;38,936990000000002;-88,952839999999995;176,469999999999999;1,565310000000000;115,250000000000000;116,329999999999998
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;282;5593575;38,441719999999997;-89,416749999999993;153,430000000000007;3,135930000000000;217,669999999999987;220,520000000000010
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;283;5593900;39,148940000000003;-89,352310000000003;196,819999999999993;3,030050000000000;145,449999999999989;145,689999999999998
1742;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.2  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;5770355,555420000106096;284;5595730;38,253940000000000;-89,039789999999996;151,580000000000013;3,365180000000000;236,759999999999991;233,330000000000013
2477;5.2.1;Northern Lakes and Forests;5.2;MIXED WOOD SHIELD;5;NORTHERN FORESTS;5.2.1  Northern Lakes and Forests;5.2  MIXED WOOD SHIELD;5  NORTHERN FORESTS;5750604,968960000202060;299;5129115;48,264629999999997;-92,565989999999999;428,209999999999980;6,949960000000000;2357,590000000000146;2373,719999999999800
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;37;1440000;41,106670000000001;-74,952219999999997;234,199999999999989;28,801649999999999;167,719999999999999;171,560000000000002
